transaction_id,company_name,department,transaction_date,amount
T003555,株式会社 近畿システムズ,サポート部,2026-02-15,164583
T000655,西日本電気株式会社,経理部,2025-03-03,263442
T003724,(株)神戸物産,経理部,2026-03-11,7597680
T002412,阪神運輸(株),サポート部,2025-10-24,270138
T001203,大阪鉄鋼,サポート部,2025-05-03,629526
T002095,大阪鉄鋼 ,営業部,2025-09-02,600019
T001808,XYZコーポレーション,経理部,2025-08-24,3888926
T002167,東京メディカル株式会社,サポート部,2025-09-20,269078
T001066,ABC商事,営業部,2025-05-16,3665246
T001683,大阪鉄鋼 ,営業部,2025-07-22,449987
T001923,北海道乳業株式会社 (契約更新),経理部,2025-08-23,399882
T003729,関西エネルギー(株),経理部,2026-03-19,354660
T001581,ABC商事(株) (食品),経理部,2025-07-03,1192104
T001287,近畿システムズ株式会社,営業部,2025-05-19,194864
T003272,日本化学工業株式会社,経理部,2026-01-06,794299
T002756,中部不動産株式会社,サポート部,2025-11-17,562621
T001497,(株)阪神運輸 総務部,経理部,2025-06-29,317869
T002003,XYZコーポレーション,サポート部,2025-09-15,3803289
T001020,中部不動産 ,サポート部,2025-04-21,280558
T003046,(株)北海道乳業,経理部,2025-12-05,369846
T001415,(株)京都製造 佐藤様,経理部,2025-06-19,2506028
T001295,山陽建設(株),経理部,2025-05-02,178087
T001146,京都製造株式会社,経理部,2025-05-23,2699077
T000750,東海運輸株式会社,経理部,2025-03-27,63968
T001999,XYZコーポレーション 山田部長,サポート部,2025-09-11,3753033
T003296,九州自動車工業（株）,営業部,2026-01-04,488333
T000261,全国保険(株),サポート部,2025-01-05,69412
T001511,九州自動車工業株式会社 営業部,経理部,2025-06-08,420974
T003648,大阪電子工業 高橋課長,営業部,2026-03-01,5252175
T001766,東海運輸株式会社,経理部,2025-07-23,119272
T000754,-,サポート部,2025-03-28,128509
T001200,大阪鉄鋼,経理部,2025-05-03,246852
T001610,XYZコーポレーション 総務部,営業部,2025-07-01,4426147
T003119,ABC商事 (継続),サポート部,2026-01-28,2045168
T003100,株式会社 ジャパン医薬品,営業部,2025-12-05,119111
T000671,日本化学工業(株),サポート部,2025-03-06,564964
T001447,関西エネルギー株式会社,営業部,2025-06-01,576687
T001589,ABC商事(株),経理部,2025-07-10,2663030
T000125,大阪鉄鋼(株) 営業部,経理部,2025-01-03,692841
T002734,（株）北海道乳業,サポート部,2025-11-27,475865
T001126,大阪電子工業 渡辺さん,サポート部,2025-05-12,3476059
T000403,日本化学工業 (物流),営業部,2025-02-09,239041
T000387,西日本電気(株),経理部,2025-02-19,694919
T000169,-,営業部,2025-01-04,713117
T000572,大阪電子工業 ,営業部,2025-03-14,5380812
T002146,株式会社 九州自動車工業,サポート部,2025-09-10,475894
T000862,N/A,営業部,2025-04-07,3202430
T001397,株式会社 京都製造  ,経理部,2025-06-06,4963882
T003057,(株)東京メディカル,営業部,2025-12-30,479254
T003719,神戸物産株式会社,経理部,2026-03-15,5573429
T001403,京都製造  ,サポート部,2025-06-09,3909697
T001691,大阪鉄鋼株式会社,サポート部,2025-07-19,407811
T003749,西日本電気株式会社 田中様,サポート部,2026-03-11,680847
T002798,東北機械工業株式会社,経理部,2025-11-15,253831
T000827,XYZコーポレーション,営業部,2025-04-15,1698295
T003102,(株)ジャパン医薬品,サポート部,2025-12-07,85428
T002700,兵庫食品工業,営業部,2025-11-15,376376
T003811,東京メディカル株式会社 (契約更新),サポート部,2026-03-25,590095
T000424,兵庫食品工業株式会社,サポート部,2025-02-15,251265
T001057,全国保険(株),サポート部,2025-04-17,64611
T002923,京都製造(株),経理部,2025-12-17,4763794
T002193,(株)近畿システムズ  ,経理部,2025-09-05,127621
T001961,ABC商事,営業部,2025-09-16,1563230
T000520,ABC商事,営業部,2025-03-20,1942128
T000855,京都製造  ,サポート部,2025-04-26,1149142
T002510,ABC商事株式会社,サポート部,2025-11-27,2801825
T003012,兵庫食品工業(株)  ,経理部,2025-12-14,672938
T001557,山陽建設(株),サポート部,2025-06-21,75544
T002058,神戸物産株式会社,サポート部,2025-09-03,3907487
T002566,大阪電子工業 ,営業部,2025-11-10,4734381
T003111,全国保険 佐藤様,経理部,2025-12-04,110272
T003636,(株)大阪電子工業,サポート部,2026-03-21,5254415
T003113,株式会社ABC商事,サポート部,2026-01-15,5117952
T001792,ABC商事 ,経理部,2025-08-16,2192569
T001064,ABC商事(株)  ,サポート部,2025-05-04,4390367
T000587,京都製造,サポート部,2025-03-11,1262210
T000849,,経理部,2025-04-29,3556033
T000300,株式会社 大阪電子工業,経理部,2025-02-11,2711196
T002857,XYZコーポレーション,営業部,2025-12-30,5534649
T002880,大阪電子工業,サポート部,2025-12-31,3731580
T000997,北海道乳業,営業部,2025-04-05,591029
T000609,(株)神戸物産,サポート部,2025-03-05,3277414
T002855,XYZコーポレーション  ,営業部,2025-12-05,1416947
T002313,株式会社 京都製造,経理部,2025-10-30,3612650
T002204,N/A,営業部,2025-09-01,63758
T002334,京都製造,サポート部,2025-10-14,5526153
T001007,株式会社 東京メディカル,サポート部,2025-04-07,665798
T001379,(株)大阪電子工業 経理部,営業部,2025-06-21,3693171
T001858,神戸物産株式会社  ,営業部,2025-08-07,4242225
T001003,(不明),経理部,2025-04-17,432934
T000119,大阪鉄鋼 ,経理部,2025-01-03,262535
T000165,兵庫食品工業株式会社  ,経理部,2025-01-11,432120
T003193,(株)京都製造 総務部,経理部,2026-01-14,2244502
T003779,阪神運輸株式会社 高橋課長,経理部,2026-03-29,569457
T001277,株式会社 中部不動産  ,経理部,2025-05-09,777295
T002484,四国電機株式会社,経理部,2025-10-26,92625
T000624,神戸物産 ,サポート部,2025-03-05,5873938
T001172,未設定,経理部,2025-05-28,1846789
T000341,神戸物産(株),営業部,2025-02-21,3434232
T000344,神戸物産株式会社,営業部,2025-02-18,2900651
T002040,京都製造(株),サポート部,2025-09-08,2160280
T000904,神戸物産 ,経理部,2025-04-02,4789911
T001697,株式会社 日本化学工業,営業部,2025-07-31,302177
T001506,九州自動車工業 ,営業部,2025-06-13,638996
T002100,大阪鉄鋼(株),サポート部,2025-09-27,711932
T002651,大阪鉄鋼株式会社,営業部,2025-11-07,455219
T001166,(株)神戸物産,サポート部,2025-05-08,3039963
T003454,神戸物産 (継続),サポート部,2026-02-12,1789889
T002117,(株)日本化学工業,サポート部,2025-09-30,799252
T002605,京都製造(株),営業部,2025-11-13,3740467
T001551,(株)近畿システムズ,経理部,2025-06-27,64088
T000566,大阪電子工業株式会社,経理部,2025-03-05,2925030
T003804,北海道乳業(株)  ,営業部,2026-03-07,811207
T000637,,サポート部,2025-03-14,728257
T002400,日本化学工業,営業部,2025-10-21,353497
T001458,大阪鉄鋼株式会社,サポート部,2025-06-14,218519
T002209,(株)大阪ファイナンス  ,経理部,2025-09-07,89912
T000505,(株)ABC商事,経理部,2025-03-27,3613347
T001992,XYZコーポレーション (食品),営業部,2025-09-30,3175164
T002802,新潟食品株式会社 営業部,営業部,2025-11-24,114632
T000813,XYZコーポレーション (契約更新),営業部,2025-04-30,1567290
T003218,未設定,サポート部,2026-01-03,5163757
T003850,東北機械工業株式会社,経理部,2026-03-17,197933
T003086,株式会社 瀬戸内テクノロジー,サポート部,2025-12-02,152770
T001374,大阪電子工業 山田部長,サポート部,2025-06-08,1887685
T001752,(株)中部不動産,サポート部,2025-07-23,307029
T002592,株式会社 京都製造,営業部,2025-11-28,5620657
T001958,(株)全国保険,営業部,2025-08-08,78244
T002578,大阪電子工業株式会社,経理部,2025-11-13,1961203
T001583,ABC商事株式会社 [要確認],営業部,2025-07-13,4258555
T000099,神戸物産(株),経理部,2025-01-20,3802585
T001810,XYZコーポレーション,営業部,2025-08-23,1184582
T002785,四国電機株式会社  ,経理部,2025-11-29,194928
T002241,ABC商事株式会社,経理部,2025-10-04,3074749
T002565,大阪電子工業 ,営業部,2025-11-02,6454575
T001960,ABC商事株式会社,営業部,2025-09-04,1235361
T001601,XYZコーポレーション,営業部,2025-07-07,1087459
T000467,近畿システムズ ,サポート部,2025-02-16,59130
T002766,中部不動産,サポート部,2025-11-03,963094
T003383,ABC商事 (医療),営業部,2026-02-02,3134109
T001008,株式会社 東京メディカル,営業部,2025-04-29,644420
T000541,XYZコーポレーション (4月から),営業部,2025-03-28,5127396
T000639,(株)大阪鉄鋼,経理部,2025-03-30,872714
T000246,大阪ファイナンス(株) 購買部,営業部,2025-01-27,171798
T002560,大阪電子工業(株),経理部,2025-11-27,2347120
T002955,株式会社 関西エネルギー,サポート部,2025-12-20,423990
T000304,旧大阪電子工業,営業部,2025-02-23,1925336
T002713,兵庫食品工業   ,経理部,2025-11-23,572418
T001667,神戸物産株式会社 (契約更新),営業部,2025-07-01,1597626
T000226,東海運輸(株),営業部,2025-01-13,90436
T002243,ABC商事(株),サポート部,2025-10-21,4810937
T001953,ジャパン医薬品株式会社,経理部,2025-08-24,121363
T001316,全国保険 山田部長,営業部,2025-05-25,102884
T003109,全国保険,サポート部,2025-12-24,178658
T003542,旧中部不動産,営業部,2026-02-19,290119
T000355,神戸物産株式会社,営業部,2025-02-24,3322314
T002269,N/A,営業部,2025-10-03,5607539
T000656,(株)西日本電気,経理部,2025-03-25,507714
T003257,大阪鉄鋼 ,サポート部,2026-01-04,410382
T000513,ABC商事,サポート部,2025-03-16,5446828
T000275,ABC商事 ,経理部,2025-02-10,3323118
T003216,神戸物産株式会社,経理部,2026-01-24,6158592
T003189,株式会社 京都製造	,営業部,2026-01-17,4106331
T001929,東京メディカル ,サポート部,2025-08-05,616620
T002699,(株)兵庫食品工業 (契約更新),営業部,2025-11-06,913370
T003250,大阪鉄鋼(株),営業部,2026-01-30,371538
T001412,京都製造,サポート部,2025-06-19,3057066
T003379,ABC商事  ,経理部,2026-02-11,5493548
T001393,京都製造,経理部,2025-06-10,2919030
T001754,中部不動産,営業部,2025-07-11,593901
T002915,京都製造株式会社,サポート部,2025-12-11,5828898
T001724,北海道乳業(株) 高橋課長,サポート部,2025-07-28,705281
T001753,株式会社 中部不動産,経理部,2025-07-03,323686
T003311,(株)東京メディカル (契約更新),経理部,2026-01-15,482726
T002745,東京メディカル株式会社,経理部,2025-11-26,485395
T000329,(株)京都製造,サポート部,2025-02-16,1019794
T000428,,サポート部,2025-02-28,638021
T002865,大阪電子工業 山田部長,サポート部,2025-12-02,6219848
T002776,旧東海運輸株式会社,サポート部,2025-11-25,254217
T000803,ABC商事株式会社,サポート部,2025-04-22,4573894
T001445,関西エネルギー(株),経理部,2025-06-13,592491
T003101,株式会社 ジャパン医薬品  ,経理部,2025-12-19,174902
T003361,株式会社ABC商事  ,経理部,2026-02-26,2759463
T000485,東北機械工業株式会社,営業部,2025-02-18,159349
T003032,北海道乳業  ,経理部,2025-12-06,961745
T000053,(株)大阪電子工業,経理部,2025-01-26,4904124
T003396,XYZコーポレーション 佐藤様,サポート部,2026-02-25,1746731
T001004,東京メディカル株式会社,サポート部,2025-04-22,291621
T003504,(株)阪神運輸 営業部,営業部,2026-02-01,510626
T003007,阪神運輸株式会社,サポート部,2025-12-16,742796
T001807,XYZコーポレーション,サポート部,2025-08-12,2701670
T001187,関西エネルギー株式会社,サポート部,2025-05-10,205466
T003185,大阪電子工業株式会社	,営業部,2026-01-10,2730839
T003770,(株)日本化学工業,経理部,2026-03-01,743010
T001167,神戸物産株式会社,営業部,2025-05-09,4759428
T000310,(株)大阪電子工業,経理部,2025-02-02,4056561
T003320,東京メディカル株式会社,経理部,2026-01-07,319878
T001907,(株)阪神運輸,営業部,2025-08-19,542647
T001920,九州自動車工業,経理部,2025-08-24,320586
T002571,大阪電子工業株式会社,営業部,2025-11-26,1802017
T002667,西日本電気,経理部,2025-11-19,713415
T001578,新潟食品,営業部,2025-06-06,112841
T003394,XYZコーポレーション,営業部,2026-02-19,4183681
T000960,株式会社 阪神運輸,サポート部,2025-04-03,446729
T003043,北海道乳業株式会社,経理部,2025-12-08,350088
T003825,近畿システムズ株式会社,サポート部,2026-03-31,137845
T000890,神戸物産(株),サポート部,2025-04-10,4852475
T002978,(株)西日本電気 (4月から),サポート部,2025-12-16,351358
T001410,京都製造株式会社,営業部,2025-06-10,2524879
T000002,株式会社ABC商事 佐藤様,サポート部,2025-01-24,2926967
T000930,西日本電気 渡辺さん,経理部,2025-04-04,663031
T000585,京都製造株式会社,営業部,2025-03-20,1345036
T002547,XYZコーポレーション  ,サポート部,2025-11-13,4772086
T002374,大阪鉄鋼(株),サポート部,2025-10-05,360111
T001842,京都製造  ,営業部,2025-08-24,3544662
T002979,西日本電気株式会社 (継続),経理部,2025-12-17,883236
T000011,(株)ABC商事,営業部,2025-01-13,2518323
T001267,北海道乳業株式会社,サポート部,2025-05-22,379683
T003291,（株）九州自動車工業 鈴木様,営業部,2026-01-14,417066
T001450,関西エネルギー株式会社,サポート部,2025-06-05,540669
T003812,中部不動産株式会社,経理部,2026-03-14,529153
T003031,北海道乳業株式会社,サポート部,2025-12-07,335248
T002106,(株)西日本電気,営業部,2025-09-04,439751
T000263,エービーシー商事 営業部,営業部,2025-02-23,3578513
T002017,(株)大阪電子工業,経理部,2025-09-09,1205152
T002868,大阪電子工業株式会社	,経理部,2025-12-05,6082638
T001151,京都製造(株) (継続),経理部,2025-05-05,2988054
T002774,近畿システムズ,営業部,2025-11-02,227813
T002941,N/A,サポート部,2025-12-20,4554856
T002931,(株)神戸物産,営業部,2025-12-18,2655153
T001543,(株)中部不動産  ,経理部,2025-06-13,684734
T001395,京都製造株式会社,営業部,2025-06-12,4044886
T003852,(株)新潟食品,サポート部,2026-03-10,80348
T000599,株式会社 京都製造,サポート部,2025-03-15,1773897
T001544,中部不動産,経理部,2025-06-04,289991
T000408,(株)阪神運輸,サポート部,2025-02-05,542114
T001763,近畿システムズ株式会社 鈴木様,経理部,2025-07-23,73296
T001400,京都製造  ,経理部,2025-06-26,3813270
T002655,西日本電気株式会社,サポート部,2025-11-09,755077
T002383,株式会社 大阪鉄鋼,営業部,2025-10-21,751725
T002903,京都製造(株) 営業部,サポート部,2025-12-29,2818891
T003271,(株)日本化学工業,サポート部,2026-01-28,505995
T000089,京都製造株式会社,サポート部,2025-01-27,1085479
T002647,株式会社 大阪鉄鋼,経理部,2025-11-14,872059
T000239,(株)瀬戸内テクノロジー 購買部,サポート部,2025-01-08,160054
T003744,大阪鉄鋼(株)  ,サポート部,2026-03-22,328331
T000254,(株)新潟食品,サポート部,2025-01-09,65036
T002473,中部不動産(株),経理部,2025-10-07,872133
T000348,株式会社 神戸物産,経理部,2025-02-07,4437658
T001996,XYZコーポレーション,営業部,2025-09-24,3202867
T003241,(株)関西エネルギー,経理部,2026-01-09,224758
T003539,中部不動産株式会社,営業部,2026-02-06,458612
T000925,株式会社 大阪鉄鋼,経理部,2025-04-10,689638
T002536,XYZコーポレーション,経理部,2025-11-18,2300026
T001531,株式会社 東京メディカル,経理部,2025-06-17,741380
T000867,(不明),サポート部,2025-04-28,3492622
T000998,北海道乳業株式会社  ,営業部,2025-04-13,723676
T002634,関西エネルギー(株)  ,経理部,2025-11-01,630342
T000981,(株)九州自動車工業,サポート部,2025-04-05,551199
T002362,関西エネルギー,経理部,2025-10-04,371906
T000436,株式会社 北海道乳業  ,営業部,2025-02-11,526874
T000200,旧東京メディカル,サポート部,2025-01-24,651574
T003470,株式会社 関西エネルギー  ,営業部,2026-02-13,204567
T002751,中部不動産,経理部,2025-11-22,802748
T000391,(株)西日本電気,サポート部,2025-02-14,693047
T001713,兵庫食品工業(株),経理部,2025-07-10,259737
T003225,神戸物産(株),営業部,2026-01-16,2646535
T000620,神戸物産 ,サポート部,2025-03-27,2335221
T000758,四国電機 ,サポート部,2025-03-18,93782
T003548,中部不動産株式会社,サポート部,2026-02-01,448269
T001468,西日本電気株式会社 (物流),サポート部,2025-06-16,411811
T003196,(株)京都製造,経理部,2026-01-07,2821514
T003350,ジャパン医薬品株式会社,営業部,2026-01-04,168750
T003294,旧九州自動車工業株式会社,営業部,2026-01-08,531964
T000185,九州自動車工業株式会社,営業部,2025-01-31,360053
T002049,京都製造,経理部,2025-09-03,1379761
T003261,(株)西日本電気 鈴木様,経理部,2026-01-06,592302
T002402,株式会社 日本化学工業  ,経理部,2025-10-04,875176
T000945,日本化学工業株式会社 田中様,営業部,2025-04-27,302018
T000497,ABC商事株式会社 [要確認],サポート部,2025-03-23,4028523
T000883,神戸物産(株),サポート部,2025-04-07,4413809
T000136,西日本電気株式会社,営業部,2025-01-24,513058
T003079,株式会社 山陽建設  ,営業部,2025-12-05,242181
T001454,株式会社 大阪鉄鋼,経理部,2025-06-20,359903
T003331,株式会社 東海運輸,経理部,2026-01-28,152174
T000907,神戸物産,営業部,2025-04-06,3402748
T001623,大阪電子工業 ,経理部,2025-07-30,2977328
T003661,(株)京都製造  ,経理部,2026-03-29,4683641
T001945,四国電機(株),経理部,2025-08-17,111308
T000860,京都製造株式会社,サポート部,2025-04-20,1490081
T002475,中部不動産(株) 営業部,営業部,2025-10-25,989894
T001567,株式会社 大阪ファイナンス,サポート部,2025-06-28,173096
T001664,株式会社 神戸物産,経理部,2025-07-17,1265647
T000722,北海道乳業(株),経理部,2025-03-06,315542
T002419,兵庫食品工業株式会社  ,営業部,2025-10-06,386876
T000987,九州自動車工業 (新規),サポート部,2025-04-04,372769
T002804,新潟食品株式会社,営業部,2025-11-22,93921
T003418,大阪電子工業株式会社,サポート部,2026-02-27,3030829
T003834,山陽建設株式会社,営業部,2026-03-26,113969
T000725,北海道乳業(株),サポート部,2025-03-19,917511
T003151,XYZコーポレーション,サポート部,2026-01-28,2738384
T002219,(株)新潟食品,経理部,2025-09-03,78117
T003847,-,サポート部,2026-03-02,84223
T001669,神戸物産(株),経理部,2025-07-22,1938774
T001238,阪神運輸株式会社,経理部,2025-05-21,254382
T000109,神戸物産株式会社  ,経理部,2025-01-31,1529654
T000537,XYZコーポレーション (継続),サポート部,2025-03-22,1353829
T000569,,経理部,2025-03-20,1444545
T002459,東京メディカル  ,営業部,2025-10-19,873194
T000643,(不明),サポート部,2025-03-12,254029
T001211,西日本電気 ,営業部,2025-05-10,627060
T001989,XYZコーポレーション (4月から),営業部,2025-09-09,4060286
T000407,阪神運輸株式会社,サポート部,2025-02-10,290366
T000647,大阪鉄鋼,経理部,2025-03-28,930614
T001813,XYZコーポレーション  ,経理部,2025-08-18,3137402
T000372,関西エネルギー株式会社,経理部,2025-02-11,554375
T002458,東京メディカル 総務部,サポート部,2025-10-04,309912
T002529,XYZコーポレーション  ,営業部,2025-11-23,5367720
T002827,株式会社ABC商事 経理部,サポート部,2025-12-01,1770118
T000753,四国電機,営業部,2025-03-17,98421
T001607,XYZコーポレーション 営業部,営業部,2025-07-31,4336915
T001783,株式会社 ABC商事 (IT),サポート部,2025-08-03,3184934
T003805,北海道乳業株式会社,営業部,2026-03-11,483088
T000573,大阪電子工業株式会社,経理部,2025-03-16,2199820
T000083,(株)京都製造,経理部,2025-01-01,2630985
T001145,株式会社 京都製造 (継続),経理部,2025-05-14,3241335
T000189,北海道乳業(株),営業部,2025-01-05,705612
T000928,大阪鉄鋼 ,サポート部,2025-04-09,477521
T001585,株式会社 ABC商事,営業部,2025-07-20,2962902
T002152,九州自動車工業(株)  ,営業部,2025-09-28,733506
T000571,大阪電子工業 ,営業部,2025-03-14,4530266
T002203,四国電機株式会社	,営業部,2025-09-15,91696
T002622,神戸物産（株）,サポート部,2025-11-18,5174696
T001320,ABC商事株式会社,営業部,2025-06-07,1444115
T000339,神戸物産株式会社,経理部,2025-02-08,2039121
T000911,関西エネルギー ,営業部,2025-04-08,708473
T000743,中部不動産株式会社,営業部,2025-03-17,582085
T001470,西日本電気株式会社,営業部,2025-06-14,749205
T001193,株式会社 関西エネルギー,経理部,2025-05-19,723058
T002457,東京メディカル(株)	,経理部,2025-10-04,1007779
T002768,中部不動産  ,サポート部,2025-11-27,1011302
T003319,(株)東京メディカル  ,営業部,2026-01-05,653083
T003256,株式会社 大阪鉄鋼  ,経理部,2026-01-27,907961
T003461,神戸物産 (医療),営業部,2026-02-06,5943144
T000592,京都製造(株),サポート部,2025-03-03,4982070
T002692,阪神運輸,サポート部,2025-11-05,464646
T000908,関西エネルギー ,営業部,2025-04-16,286518
T003817,中部不動産株式会社,サポート部,2026-03-31,480075
T003125,-,サポート部,2026-01-08,6565801
T000980,九州自動車工業株式会社,営業部,2025-04-12,383781
T000252,東北機械工業株式会社  ,経理部,2025-01-18,127009
T003400,XYZコーポレーション,営業部,2026-02-23,5018882
T001512,九州自動車工業株式会社,サポート部,2025-06-24,227626
T000674,阪神運輸(株),サポート部,2025-03-22,882740
T001137,(株)大阪電子工業  ,営業部,2025-05-10,2963853
T000665,株式会社 西日本電気,経理部,2025-03-17,556568
T000062,大阪電子工業 ,経理部,2025-01-20,2316657
T001552,近畿システムズ,営業部,2025-06-06,102063
T003356,全国保険 鈴木様,経理部,2026-01-01,188038
T003342,株式会社 瀬戸内テクノロジー  ,営業部,2026-01-26,112444
T001574,(株)東北機械工業  ,サポート部,2025-06-23,83116
T000118,大阪鉄鋼 [要確認],営業部,2025-01-19,407428
T002396,西日本電気(株),営業部,2025-10-18,707912
T001155,京都製造(株),経理部,2025-05-16,2676380
T001879,大阪鉄鋼(株),営業部,2025-08-29,499149
T001292,山陽建設株式会社,経理部,2025-05-31,136573
T002190,近畿システムズ ,サポート部,2025-09-29,190590
T001342,XYZコーポレーション  ,営業部,2025-06-10,2573480
T000443,北海道乳業,営業部,2025-02-26,405870
T002460,東京メディカル株式会社,営業部,2025-10-26,601218
T001632,大阪電子工業株式会社,営業部,2025-07-05,948071
T001011,株式会社 東京メディカル (医療),経理部,2025-04-18,684567
T001401,京都製造 経理部,経理部,2025-06-09,3652198
T001356,XYZコーポレーション,サポート部,2025-06-17,2748363
T003619,XYZコーポレーション,営業部,2026-03-08,6660318
T000454,未設定,経理部,2025-02-25,433637
T001261,北海道乳業株式会社 (食品),経理部,2025-05-16,547618
T000517,株式会社 ABC商事,サポート部,2025-03-08,3986368
T002906,株式会社 京都製造,営業部,2025-12-11,3326562
T001862,神戸物産   ,営業部,2025-08-16,1418035
T000328,京都製造(株),営業部,2025-02-03,1070963
T001122,大阪電子工業  ,営業部,2025-05-28,4018908
T003587,ABC商事,サポート部,2026-03-24,7328798
T003141,株式会社ABC商事,サポート部,2026-01-21,2833458
T000020,エービーシー商事  ,経理部,2025-01-25,3234331
T002099,大阪鉄鋼,営業部,2025-09-23,210724
T003359,ABC商事(株),営業部,2026-02-09,3780445
T000871,京都製造株式会社 [要確認],サポート部,2025-04-04,1866448
T000714,九州自動車工業	,サポート部,2025-03-17,818901
T003457,神戸物産 ,経理部,2026-02-06,5434977
T003626,XYZコーポレーション  ,営業部,2026-03-04,4447207
T003048,東京メディカル株式会社 営業部,営業部,2025-12-11,973804
T003532,北海道乳業株式会社,営業部,2026-02-06,417048
T003693,神戸物産株式会社,営業部,2026-03-19,6079349
T002767,未設定,経理部,2025-11-21,317020
T001156,株式会社 京都製造,営業部,2025-05-08,3995950
T002178,東京メディカル ,サポート部,2025-09-16,213597
T000038,XYZコーポレーション,経理部,2025-01-20,1166688
T003325,未設定,サポート部,2026-01-27,247872
T003576,エービーシー商事  ,営業部,2026-03-07,6170142
T003445,京都製造 ,営業部,2026-02-11,5322959
T000739,東京メディカル ,経理部,2025-03-17,411505
T002044,株式会社 京都製造,サポート部,2025-09-27,2282765
T001884,大阪鉄鋼株式会社,営業部,2025-08-27,636642
T003517,株式会社 九州自動車工業  ,サポート部,2026-02-25,420900
T001104,XYZコーポレーション  ,営業部,2025-05-20,2091180
T001212,西日本電気,経理部,2025-05-23,261343
T002511,ABC商事株式会社 佐藤様,営業部,2025-11-02,4973291
T002623,神戸物産   ,サポート部,2025-11-09,3406222
T000659,西日本電気株式会社 (契約更新),サポート部,2025-03-08,448678
T002515,ABC商事 (食品),サポート部,2025-11-29,5593226
T002523,ABC商事,サポート部,2025-11-10,5787707
T002961,株式会社 大阪鉄鋼,経理部,2025-12-25,853115
T001962,ABC商事 ,経理部,2025-09-28,1630905
T000797,ABC商事  ,営業部,2025-04-25,4055494
T001149,株式会社 京都製造,経理部,2025-05-07,4602957
T002098,株式会社 大阪鉄鋼 (物流),経理部,2025-09-22,798254
T000084,京都製造株式会社,サポート部,2025-01-30,1535309
T002602,京都製造 田中様,経理部,2025-11-11,5913633
T000901,神戸物産   ,営業部,2025-04-19,3026973
T001466,(株)大阪鉄鋼,営業部,2025-06-21,326200
T003611,ABC商事 購買部,サポート部,2026-03-24,4362801
T003716,(株)神戸物産,サポート部,2026-03-23,6158650
T002261,XYZコーポレーション  ,サポート部,2025-10-29,2263099
T002408,阪神運輸,営業部,2025-10-06,519194
T001225,株式会社 日本化学工業,サポート部,2025-05-22,537262
T000284,XYZコーポレーション,営業部,2025-02-24,2280763
T002295,大阪電子工業 営業部,営業部,2025-10-21,3969369
T002720,九州自動車工業,経理部,2025-11-02,338490
T001714,兵庫食品工業(株),サポート部,2025-07-13,599029
T000913,株式会社 関西エネルギー,経理部,2025-04-22,661567
T000382,大阪鉄鋼(株)  ,経理部,2025-02-04,307863
T001698,日本化学工業株式会社,営業部,2025-07-21,510543
T001820,株式会社 大阪電子工業,営業部,2025-08-27,2710961
T000590,京都製造株式会社,営業部,2025-03-13,1948201
T001304,大阪ファイナンス株式会社,営業部,2025-05-29,163266
T001635,大阪電子工業 渡辺さん,経理部,2025-07-27,1761756
T003669,京都製造株式会社,営業部,2026-03-14,1739601
T000178,九州自動車工業株式会社,経理部,2025-01-31,245471
T001819,(株)大阪電子工業,経理部,2025-08-08,2847005
T001521,東京メディカル(株),営業部,2025-06-27,691190
T001120,大阪電子工業,経理部,2025-05-16,2091458
T003098,大阪ファイナンス株式会社,営業部,2025-12-09,137890
T003578,ABC商事 (医療),営業部,2026-03-24,7525398
T000957,阪神運輸株式会社,経理部,2025-04-16,384888
T000986,九州自動車工業(株)  ,営業部,2025-04-07,680115
T001883,旧大阪鉄鋼(株),サポート部,2025-08-29,414833
T001722,九州自動車工業(株),営業部,2025-07-26,191644
T001359,XYZコーポレーション,経理部,2025-06-21,4829279
T003762,(株)日本化学工業 経営企画,経理部,2026-03-28,854709
T000199,北海道乳業株式会社  ,営業部,2025-01-31,421494
T002982,西日本電気株式会社,営業部,2025-12-23,804238
T001546,株式会社 中部不動産 (継続),営業部,2025-06-23,699352
T000061,大阪電子工業株式会社,経理部,2025-01-24,4943749
T001758,中部不動産  ,営業部,2025-07-12,448761
T002226,エービーシー商事,営業部,2025-10-24,5072112
T003281,株式会社 兵庫食品工業 (継続),サポート部,2026-01-04,516781
T002490,瀬戸内テクノロジー ,サポート部,2025-10-02,81647
T002130,(株)兵庫食品工業,営業部,2025-09-13,407418
T000628,-,経理部,2025-03-17,837507
T001472,西日本電気株式会社,サポート部,2025-06-22,758335
T001221,日本化学工業 (契約更新),サポート部,2025-05-27,423088
T002825,株式会社ABC商事,営業部,2025-12-06,4436313
T000201,(株)東京メディカル,経理部,2025-01-27,571371
T002612,神戸物産 ,経理部,2025-11-29,6031693
T002321,株式会社 京都製造  ,営業部,2025-10-20,5185131
T001761,株式会社 中部不動産,経理部,2025-07-18,364149
T002469,株式会社 中部不動産,営業部,2025-10-06,770547
T001717,九州自動車工業株式会社  ,サポート部,2025-07-26,233903
T003417,大阪電子工業,営業部,2026-02-25,3542262
T000003,N/A,経理部,2025-01-20,4713853
T003017,旧兵庫食品工業,サポート部,2025-12-03,499717
T000765,大阪ファイナンス(株),経理部,2025-03-07,224857
T001140,大阪電子工業(株),営業部,2025-05-22,4021199
T003631,XYZコーポレーション,営業部,2026-03-24,5307091
T002232,ABC商事株式会社,営業部,2025-10-18,2193651
T000086,京都製造(株),経理部,2025-01-11,1887767
